0	40.800003	193.200012	218.000000	185.000000
1	106.800003	234.000031	274.000000	274.000000
2	162.000000	274.800018	226.000000	254.000000
3	115.200005	242.400009	118.000000	153.000000
4	70.800003	151.200012	119.000000	161.000000
5	243.600006	264.000000	230.000000	259.000000
6	241.200012	264.000000	235.000000	260.000000
7	67.680000	149.760010	227.000000	257.000000
8	152.400009	298.800018	96.000000	302.000000
9	408.482697	247.239548	368.000000	196.000000
10	400.320007	194.400009	504.000000	199.000000
11	163.814423	190.771225	72.000000	250.000000
12	74.400002	232.800003	220.000000	248.000000
13	158.400009	301.200012	245.000000	247.000000
14	399.600006	194.400009	245.000000	234.000000
15	381.600006	203.040009	67.000000	207.000000
16	410.400024	190.800003	222.000000	251.000000
17	535.000000	260.000000	424.000000	231.000000
18	166.800003	274.800018	107.000000	193.000000
19	87.840004	155.520004	351.600006	205.200012
20	161.279999	257.760010	232.800003	193.200012
21	158.400009	275.040009	244.800003	242.400009
22	160.703995	257.472015	223.200012	188.400009
23	158.400009	292.320007	218.400009	193.200012
24	239.040009	250.560013	88.800003	254.400009
25	148.320007	285.120026	391.200012	182.400009
26	51.840004	216.000015	68.400002	254.400009
27	107.136009	231.552017	118.800003	160.800003
28	133.056015	298.944031	62.400002	224.400009
29	155.520004	180.000000	234.000031	220.800003
30	380.160034	203.904022	226.800003	256.800018
31	136.800003	253.440002	120.000015	268.800018
32	165.888016	183.168015	338.400024	213.600006
33	214.272018	347.328033	232.800003	232.800003
34	56.160004	334.080017	247.200012	252.000031
35	155.520020	179.712021	219.600006	240.000031
36	158.400009	296.400024	242.400009	244.800003
37	162.720001	187.200012	118.080002	252.000015
38	157.248016	276.480042	99.360001	243.360016
39	119.232010	243.648026	119.520004	256.320007
40	440.640045	252.288025	390.240021	181.440002
41	440.640045	174.528015	217.440002	182.880005
42	86.400009	155.520020	236.160004	256.320007
43	148.608017	288.576019	223.200012	252.000015
44	408.499268	246.758438	226.080002	256.320007
45	404.352051	250.560028	224.640015	243.360016
46	238.464020	255.744019	118.080002	214.560013
47	218.972214	276.203552	117.504013	150.336014
48	165.888031	275.788849	193.536011	273.024017
49	134.783997	261.273651	108.864014	288.576019
50	364.953644	211.507233	117.504013	160.703995
51	404.352051	255.052841	217.728027	183.168015
52	147.225616	277.862427	186.624023	364.608032
53	159.000000	302.000000	108.864014	298.944031
54	215.654434	346.291260	245.376022	247.104019
55	241.367081	256.297028	65.664009	212.544022
56	240.537628	238.464035	62.208008	219.456024
57	134.783997	248.832031	115.776009	302.400024
58	72.576012	230.169632	350.784027	205.632019
59	131.880997	261.273651	62.208008	222.912018
60	155.520020	300.671997	233.280029	221.184021
61	137.355301	289.640533	74.649612	234.316833
62	408.084534	248.832062	76.723213	244.684830
63	241.367081	238.878784	420.940857	165.888031
64	440.432709	174.182419	72.576012	250.905640
65	378.224731	204.042267	118.195206	257.126434
66	87.091209	306.063446	503.884827	199.065628
67	131.880997	296.110138	226.022430	242.611237
68	134.369324	250.822723	420.526184	166.717484
69	146.910461	254.405914	109.486107	293.621796
70	111.078629	254.405914	77.137939	233.902115
71	116.453407	238.878784	114.462738	251.320358
72	406.093933	191.103012	221.460510	258.785309
73	140.341278	280.682556	367.276123	194.089020
74	250.822708	240.073181	116.453407	262.766663
75	240.073181	272.321808	101.523483	280.682556
76	164.826370	279.488190	498.659424	125.411362
