0	43.000000	223.000000	326.000000	229.000000
1	87.600006	220.800003	31.000000	245.000000
2	42.000000	223.200012	491.000000	218.000000
3	246.000031	238.800003	64.000000	328.000000
4	248.000000	263.000000	366.000000	208.000000
5	387.600006	202.800003	200.000000	207.000000
6	445.000000	258.000000	204.000000	205.000000
7	100.000000	318.000000	210.000000	277.000000
8	405.600006	254.400009	208.000000	274.000000
9	560.000000	293.000000	385.000000	198.000000
10	251.000000	278.000000	38.000000	281.000000
11	541.000000	295.000000	419.000000	247.000000
12	249.600006	268.800018	408.000000	256.000000
13	596.000000	271.000000	41.000000	283.000000
14	423.000000	185.000000	206.000000	282.000000
15	86.000000	215.000000	383.000000	194.000000
16	418.000000	262.000000	226.000000	263.000000
17	381.000000	234.000000	158.000000	298.000000
18	186.000000	394.000000	52.000000	276.000000
19	548.400024	219.600006	79.000000	310.000000
20	226.000000	213.000000	230.000000	277.000000
21	247.680008	244.800003	225.600006	244.800003
22	185.760010	393.120026	195.600006	243.600006
23	216.000015	257.760010	488.400024	218.400009
24	447.840027	256.320007	194.400009	199.200012
25	448.800018	256.800018	222.000031	238.800003
26	411.840027	231.840012	322.800018	231.600006
27	228.000031	213.600006	217.200012	277.200012
28	236.400009	213.600006	211.200012	277.200012
29	93.600006	162.000000	226.800003	266.400024
30	81.600006	266.400024	214.800003	252.000031
31	541.440002	293.760010	55.200001	156.000000
32	452.160004	253.440002	166.800003	374.400024
33	100.800003	316.800018	81.600006	234.000031
34	357.600006	234.000031	379.200012	232.800003
35	96.480003	228.960007	226.080002	244.800003
36	406.080017	249.120010	195.840012	243.360016
37	250.560028	259.200012	205.920013	263.520020
38	86.400009	262.656036	47.520000	267.839996
39	249.120010	270.720001	226.080002	266.400024
40	106.560005	262.080017	87.840004	298.080017
41	342.720001	226.080002	457.920013	253.440002
42	272.160004	286.559998	76.320000	325.440002
43	407.808044	259.200012	77.760002	311.040009
44	216.000015	241.920013	59.040001	158.400009
45	214.272018	262.656036	86.400009	297.216034
46	368.063995	212.544022	69.120010	266.112030
47	184.896011	393.984039	216.000000	240.192017
48	103.680008	255.744019	74.304008	338.688019
49	381.888031	205.632019	53.568005	262.656036
50	358.732849	215.654434	79.488007	233.280029
51	184.896011	295.488037	165.888016	304.128021
52	216.483871	216.483871	228.096039	267.494446
53	184.135727	296.110138	165.888031	398.131256
54	176.670761	395.642975	68.428810	279.936035
55	381.542450	203.212830	383.616058	196.992035
56	222.000000	242.000000	226.022430	261.273651
57	233.902115	271.226959	352.512054	213.580826
58	89.164810	232.243210	410.572845	252.979233
59	215.654434	257.126434	78.796814	234.316833
60	184.550430	391.910461	489.369659	217.728027
61	176.670761	296.110138	80.870415	290.304047
62	82.944016	232.243210	74.649612	337.996857
63	480.245880	221.460510	76.723213	321.408051
64	240.537628	213.580826	78.796814	311.040039
65	541.209656	292.377655	259.200043	296.524841
66	109.486107	296.110138	211.507233	276.203552
67	99.532814	320.993317	340.899933	248.832062
68	412.065918	238.878784	495.175812	139.345947
69	87.091209	246.343719	226.437180	268.738617
70	355.829803	248.832062	77.137939	313.528381
71	223.948837	209.018936	379.220062	197.074997
72	318.903198	243.656372	361.304169	209.018936
73	229.323624	268.738647	214.990906	212.004898
74	107.495453	295.612488	223.948837	247.836716
75	98.537498	331.444305	214.990906	238.878784
76	214.990891	250.822708	164.826370	300.987244
77	218.574097	300.987244	222.157257	218.574097
78	419.232239	257.989105	404.899536	257.989105
79	243.656372	283.071381	304.570465	243.656372
80	447.897705	265.155457	222.157257	247.239548
81	243.656372	207.824554	333.235870	225.740463
82	225.740463	207.824554	161.243164	333.235870
83	311.736786	229.323624	297.404053	229.323624
