0	43.000000	226.000000	127.000000	326.000000
1	243.360016	283.680023	104.000000	268.000000
2	145.152008	285.120026	232.000000	278.000000
3	245.000000	233.000000	127.000000	268.000000
4	403.200012	270.000000	129.000000	312.000000
5	210.000031	300.000000	226.000000	277.000000
6	46.000000	252.000000	232.000000	241.000000
7	252.000031	264.000000	373.000000	210.000000
8	252.000031	276.000000	271.000000	293.000000
9	56.400002	331.200012	122.000000	305.000000
10	380.400024	224.400009	43.200001	154.800003
11	63.360001	253.440002	102.000015	320.400024
12	525.600037	308.160004	116.400002	313.200012
13	364.800018	228.000031	122.400002	307.200012
14	252.000015	259.200012	132.000000	290.400024
15	45.600002	404.400024	388.800018	206.400009
16	231.840012	283.680023	82.800003	270.000000
17	56.160004	331.200012	242.400009	267.600006
18	142.560013	321.120026	127.200005	267.600006
19	150.000000	298.800018	103.200005	265.200012
20	144.000000	283.680023	129.600006	315.600006
21	207.360016	375.840027	222.000031	253.200012
22	446.000000	269.000000	333.600006	232.800003
23	254.400009	290.400024	37.200001	157.200012
24	57.024006	343.872040	38.400002	327.600006
25	356.400024	234.000031	236.400009	240.000031
26	63.600002	254.400009	106.800003	278.400024
27	133.919998	311.040009	120.960007	325.440002
28	149.760010	298.080017	221.760010	259.200012
29	244.800003	230.400009	83.520004	279.360016
30	143.424011	279.936035	244.800003	262.080017
31	138.240005	326.880005	131.040009	315.360016
32	46.080002	253.440002	103.680008	263.520020
33	200.448013	380.160034	116.640007	312.480011
34	146.880020	202.176025	69.120003	236.160004
35	411.840027	205.920013	349.920013	227.520004
36	108.864014	269.568024	345.600006	226.080002
37	148.320007	203.040009	231.840012	279.360016
38	138.000000	316.000000	72.000000	233.280014
39	57.024006	331.776031	124.416016	324.864044
40	98.496010	281.664032	69.120010	236.736023
41	99.532814	246.343719	120.960014	321.407990
42	88.127998	176.255997	100.224007	319.680023
43	231.552017	285.120026	120.960014	179.712021
44	101.952011	247.104019	74.304008	274.752014
45	203.904022	300.672028	361.152039	217.728027
46	232.243210	257.126434	136.512009	290.304016
47	112.320007	243.648026	195.264023	374.976044
48	96.768005	250.560028	200.448013	290.304016
49	143.424011	295.488037	105.408012	278.208038
50	248.832062	258.785309	99.532814	317.260834
51	99.532814	279.936035	72.576012	273.715240
52	201.553970	378.224731	101.606415	263.347229
53	143.078415	294.451233	87.091209	277.862427
54	97.044502	281.180237	423.014465	184.550430
55	445.824066	188.697632	126.489616	267.494446
56	355.968048	233.280029	124.416016	323.481659
57	136.857620	311.040039	232.243210	213.580826
58	355.829803	251.320358	221.875229	277.862427
59	364.953644	228.096039	130.636826	190.771225
60	143.327271	325.472351	132.710419	182.476822
61	147.225616	196.992035	418.867249	252.979233
62	141.834274	286.156860	89.579544	263.761993
63	87.091209	176.670761	134.369308	291.133514
64	146.313263	301.584473	84.602890	256.297028
65	206.032959	376.234070	221.460510	248.832062
66	409.079926	206.032959	388.178009	201.553970
67	149.299225	298.598450	106.997787	268.738617
68	231.413818	273.715271	87.091209	278.691895
69	206.530609	301.086761	221.460510	278.691895
70	231.413818	288.645203	111.974426	316.016724
71	146.810898	196.577332	238.878784	263.761993
72	128.397339	325.472351	126.904350	291.133514
73	107.495453	259.780670	101.523483	262.766663
74	125.411362	310.542419	238.878784	247.836716
75	113.467422	271.724609	226.934845	265.752655
76	131.383331	277.696594	226.934845	274.710602
77	128.994553	304.570465	128.994553	261.572235
78	397.733154	268.738647	386.983612	200.658188
79	232.906799	257.989105	225.740463	247.239548
80	114.661812	265.155457	232.906799	214.990891
